"subject_id","success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","trial_id","rt","stimulus","response","view_history","condition","itemB","causal_itemA","similarity_itemA","selected_choice","correct_response_attn","feedback","age","ethnicity","gender","race"
"subj_45",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",114920,NA,6436,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_45",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",127656,NA,12735,NA,NA,"[{""page_index"":0,""viewing_time"":12734}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_45",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",181429,"demographics_survey",53749,NA,"{""feedback"":""I chose an option that I felt mostly went with the already ability the creature has."",""age"":""30"",""gender"":""Male"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I chose an option that I felt mostly went with the already ability the creature has.",30,"Non-Hispanic","Male","Black/African American"
"subj_46",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",3628,"consent",3620,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",20674,NA,17044,NA,NA,"[{""page_index"":0,""viewing_time"":17044}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",34152,NA,13477,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",37828,NA,3674,"<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"I would make them choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",91950,NA,54120,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","0",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",98860,NA,6908,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",104841,NA,5980,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","0",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",108836,NA,3993,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","0",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",112278,NA,3441,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","1",NA,"intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",114595,NA,2316,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","1",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",120442,NA,5846,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",123199,NA,2755,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","1",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",126405,NA,3205,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",130899,NA,4493,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","1",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",133750,NA,2849,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","1",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",139619,NA,5868,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","0",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",142389,NA,2769,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","1",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",146440,NA,4049,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","1",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",152050,NA,5609,NA,NA,"[{""page_index"":0,""viewing_time"":5609}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_46",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",262489,"demographics_survey",110339,NA,"{""feedback"":""I tried to avoid overthinking it and instead responded with my initial reaction."",""age"":""62"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I tried to avoid overthinking it and instead responded with my initial reaction.",62,"Non-Hispanic","Female","White"
"subj_47",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",5040,"consent",5033,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",14837,NA,9793,NA,NA,"[{""page_index"":0,""viewing_time"":9793}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",26738,NA,11898,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>remember something</strong>?</p>","1",NA,"intervention","remember something","take a walk","think about something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",29792,NA,3052,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>feel scared</strong>?</p>","0",NA,"intervention","feel scared","see something","become hungry","<p style=""font-size: 20px;"">I would make them <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",33375,NA,3581,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>sit down</strong>?</p>","0",NA,"intervention","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",35970,NA,2593,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>reach for something</strong>?</p>","1",NA,"intervention","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">I would make them <strong>become hungry</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",46536,NA,10563,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>choose what to do</strong>?</p>","1",NA,"intervention","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",48715,NA,2176,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get tired</strong>?</p>","0",NA,"intervention","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",51639,NA,2922,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>experience pain</strong>?</p>","0",NA,"intervention","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">I would make them <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",55205,NA,3563,"<p style=""font-size: 25px;"">For this question, please select ""I would make them <strong>""choose what to do""</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"I would make them choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",214292,NA,159084,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>kick something</strong>?</p>","0",NA,"intervention","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",217291,NA,2994,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>jump up and down</strong>?</p>","1",NA,"intervention","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">I would make them <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",220096,NA,2803,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>hear something</strong>?</p>","0",NA,"intervention","hear something","take a walk","see something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",222291,NA,2193,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>see something</strong>?</p>","0",NA,"intervention","see something","take a walk","hear something","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",228405,NA,6112,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>take a walk</strong>?</p>","0",NA,"intervention","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">I would make them <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",233101,NA,4694,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>get sick</strong>?</p>","0",NA,"intervention","get sick","see something","get tired","<p style=""font-size: 20px;"">I would make them <strong>get tired</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",235432,NA,2329,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>think about something</strong>?</p>","1",NA,"intervention","think about something","take a walk","remember something","<p style=""font-size: 20px;"">I would make them <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",237611,NA,2177,"<p style=""font-size: 25px;"">Which of these actions would you do to make someone <strong>become hungry</strong>?</p>","0",NA,"intervention","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">I would make them <strong>take a walk</strong></p>",NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",242210,NA,4597,NA,NA,"[{""page_index"":0,""viewing_time"":4597}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_47",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",269781,"demographics_survey",27551,NA,"{""feedback"":""I tried to base my answers on two things: How I get my kids to do things (lol) and what would encourage me to do the desired outcome. "",""age"":""44"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I tried to base my answers on two things: How I get my kids to do things (lol) and what would encourage me to do the desired outcome.",44,"Non-Hispanic","Female","White"
"subj_48",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",16602,"consent",16594,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",38434,NA,21831,NA,NA,"[{""page_index"":0,""viewing_time"":21831}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",49482,NA,11047,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>see something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","see something","take a walk","hear something","<p style=""font-size: 20px;"">The ability to <strong>hear something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",4,"2.0.0",55302,NA,5819,"<p style=""font-size: 25px;"">For this question, please select ""The ability to <strong>choose what to do</strong>""</p>","0",NA,"attention_check",NA,NA,NA,"The ability to choose what to do","choose what to do",NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",5,"2.0.0",68382,NA,13079,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>experience pain</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","experience pain","kick something","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",6,"2.0.0",76734,NA,8351,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>reach for something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","reach for something","become hungry","kick something","<p style=""font-size: 20px;"">The ability to <strong>kick something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",7,"2.0.0",81358,NA,4623,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>remember something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","remember something","take a walk","think about something","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",8,"2.0.0",85814,NA,4455,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get tired</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","get tired","jump up and down","feel scared","<p style=""font-size: 20px;"">The ability to <strong>feel scared</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",9,"2.0.0",110266,NA,24451,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",10,"2.0.0",117358,NA,7091,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>hear something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","hear something","take a walk","see something","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",11,"2.0.0",127142,NA,9783,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>take a walk</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","take a walk","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",12,"2.0.0",132406,NA,5263,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>jump up and down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","jump up and down","think about something","sit down","<p style=""font-size: 20px;"">The ability to <strong>sit down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",13,"2.0.0",137958,NA,5551,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>choose what to do</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","choose what to do","feel scared","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",14,"2.0.0",144374,NA,6415,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>get sick</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","get sick","see something","get tired","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",15,"2.0.0",152046,NA,7671,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>feel scared</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","feel scared","see something","become hungry","<p style=""font-size: 20px;"">The ability to <strong>see something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",16,"2.0.0",156678,NA,4631,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>think about something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","think about something","take a walk","remember something","<p style=""font-size: 20px;"">The ability to <strong>remember something</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",17,"2.0.0",159614,NA,2935,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>sit down</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","1",NA,"similarity","sit down","experience pain","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>jump up and down</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"html-button-response",18,"2.0.0",164066,NA,4451,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>become hungry</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","become hungry","take a walk","experience pain","<p style=""font-size: 20px;"">The ability to <strong>experience pain</strong></p>",NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"instructions",19,"2.0.0",177517,NA,13451,NA,NA,"[{""page_index"":0,""viewing_time"":13451}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_48",NA,NA,NA,NA,NA,"survey-html-form",20,"2.0.0",248723,"demographics_survey",71203,NA,"{""feedback"":""I did go with things that \""matched\"" the target ability for the most part, mostly because the ones I chose just made the most sense to me. There wasn't much information to go on so I selected the one  that felt more \""correct.\"""",""age"":""48"",""gender"":""Female"",""other_gender"":"""",""race"":""White"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}",NA,NA,NA,NA,NA,NA,NA,"I did go with things that ""matched"" the target ability for the most part, mostly because the ones I chose just made the most sense to me. There wasn't much information to go on so I selected the one  that felt more ""correct.""",48,"Non-Hispanic","Female","White"
"subj_49",TRUE,FALSE,"[]","[]","[]","preload",0,"2.0.0",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",1,"2.0.0",21708,"consent",21697,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:2vw; max-width:80vw;""><p><b>Purpose:</b> The purpose of this study is to understand how people think about the physical and social world.</p><p><b>Procedures:</b> In this study, you will watch videos, read sentences, or see pictures, and answer simple questions about them. This study should take approximately 4 minutes</p><p><b>Participation:</b> Participation in this study is voluntary. If you decide to join now, you can change your mind later. </p><p><b>Payment:</b> You will be paid $15.00/hour for participating in this study. Given the estimated duration of 4 minutes, your payment will amount to $1.</p><p><b>Risks and benefits:</b> There are no risks associated with participating in this study. There are no direct benefits associated with participating in this study. </p><p><b>Use of data by study researchers:</b> The research team led by Shari Liu at JHU will have access to your answers. </p><p><b>Publication of results:</b> The results of the research may be presented at scientific meetings or published in scientific journals. Your individual responses may be published. We will never publish your name, the date that you participated, and any other information that could be used to identify you. </p><p><b>Researcher contact information:</b> This study is run by Dr. Shari Liu at JHU. If you have any questions or concerns about this study, or in the very unlikely event of a research-related injury, please contact sliu199@jhu.edu. </p><p><b>Research rights information:</b> If you have questions about your rights as a research participant or feel that you have not been treated fairly, please call the Homewood Institutional Review Board at Johns Hopkins University at (410) 516-6580. If you have any questions or issues completing the survey, please email Shari Liu at sliu199@jhu.edu. </p> </div><p> Do you consent to participate? </p>","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"instructions",2,"2.0.0",67847,NA,46135,NA,NA,"[{""page_index"":0,""viewing_time"":46135}]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"subj_49",NA,NA,NA,NA,NA,"html-button-response",3,"2.0.0",92773,NA,24923,"<p style=""font-size: 25px;"">Suppose someone told you about a creature that could <strong>kick something</strong>. <br>Which of these two other abilities do you think the creature would also have?</p>","0",NA,"similarity","kick something","think about something","jump up and down","<p style=""font-size: 20px;"">The ability to <strong>think about something</strong></p>",NA,NA,NA,NA,NA,NA
